id,parent_id,level,url,keyword,intent,volume,keyword_difficulty,source,notes
359,3,3,/nfl/{season}/cleveland-browns-vs-baltimore-ravens-match-player-stats-{date},cleveland browns vs baltimore ravens match player stats,Commercial,201000,38,csv,cleveland browns vs baltimore ravens matchup
360,3,3,/nfl/{season}/cleveland-cavaliers-vs-boston-celtics-match-player-stats-{date},cleveland cavaliers vs boston celtics match player stats,Commercial,74000,38,csv,cleveland cavaliers vs boston celtics matchup
361,3,3,/nfl/{season}/golden-state-warriors-vs-milwaukee-bucks-match-player-stats-{date},golden state warriors vs milwaukee bucks match player stats,Commercial,90500,38,csv,golden state warriors vs milwaukee bucks matchup
362,3,3,/nfl/{season}/grambling-st-vs-ohio-state-{date},grambling st vs ohio state,Informational,74000,38,csv,grambling st vs ohio state matchup
363,3,3,/nfl/{season}/houston-texans-vs-los-angeles-rams-match-player-stats-{date},houston texans vs los angeles rams match player stats,Commercial,74000,38,csv,houston texans vs los angeles rams matchup
364,3,3,/nfl/{season}/kansas-city-chiefs-vs-new-york-giants-match-player-stats-{date},kansas city chiefs vs new york giants match player stats,Commercial,74000,38,csv,kansas city chiefs vs new york giants matchup
365,3,3,/nfl/{season}/la-clippers-vs-phoenix-suns-match-player-stats-{date},la clippers vs phoenix suns match player stats,Commercial,60500,38,csv,la clippers vs phoenix suns matchup
366,3,3,/nfl/{season}/phillies-vs-mets-match-player-stats-{date},phillies vs mets match player stats,Commercial,60500,38,csv,phillies vs mets matchup
367,3,3,/nfl/{season}/phoenix-suns-vs-denver-nuggets-match-player-stats-{date},phoenix suns vs denver nuggets match player stats,Commercial,90500,38,csv,phoenix suns vs denver nuggets matchup
368,3,3,/nfl/{season}/smu-vs-penn-state-{date},smu vs penn state,"Informational, Transactional",60500,38,csv,smu vs penn state matchup
369,3,3,/nfl/{season}/tampa-bay-buccaneers-vs-houston-texans-match-player-stats-{date},tampa bay buccaneers vs houston texans match player stats,Commercial,90500,38,csv,tampa bay buccaneers vs houston texans matchup
370,3,3,/nfl/{season}/tennessee-vs-ohio-state-{date},tennessee vs ohio state,"Informational, Commercial",110000,38,csv,tennessee vs ohio state matchup
371,3,3,/nfl/{season}/atlanta-braves-vs-mets-match-player-stats-{date},atlanta braves vs mets match player stats,Commercial,74000,39,csv,atlanta braves vs mets matchup
372,3,3,/nfl/{season}/atlanta-dream-vs-indiana-fever-match-player-stats-{date},atlanta dream vs indiana fever match player stats,Commercial,90500,39,csv,atlanta dream vs indiana fever matchup
373,3,3,/nfl/{season}/cincinnati-reds-vs-baltimore-orioles-match-player-stats-{date},cincinnati reds vs baltimore orioles match player stats,Commercial,60500,39,csv,cincinnati reds vs baltimore orioles matchup
374,3,3,/nfl/{season}/dallas-cowboys-vs-atlanta-falcons-match-player-stats-{date},dallas cowboys vs atlanta falcons match player stats,Commercial,60500,39,csv,dallas cowboys vs atlanta falcons matchup
375,3,3,/nfl/{season}/golden-state-warriors-vs-houston-rockets-timeline-{date},golden state warriors vs houston rockets timeline,Commercial,60500,39,csv,golden state warriors vs houston rockets timeline matchup
376,3,3,/nfl/{season}/kansas-city-chiefs-vs-carolina-panthers-match-player-stats-{date},kansas city chiefs vs carolina panthers match player stats,Commercial,74000,39,csv,kansas city chiefs vs carolina panthers matchup
377,3,3,/nfl/{season}/kansas-city-chiefs-vs-denver-broncos-match-player-stats-{date},kansas city chiefs vs denver broncos match player stats,"Informational, Commercial",60500,39,csv,kansas city chiefs vs denver broncos matchup
378,3,3,/nfl/{season}/lakers-vs-brooklyn-nets-match-player-stats-{date},lakers vs brooklyn nets match player stats,Commercial,74000,39,csv,lakers vs brooklyn nets matchup
379,3,3,/nfl/{season}/lakers-vs-portland-trail-blazers-match-player-stats-{date},lakers vs portland trail blazers match player stats,Commercial,110000,39,csv,lakers vs portland trail blazers matchup
380,3,3,/nfl/{season}/miami-dolphins-vs-indianapolis-colts-match-player-stats-{date},miami dolphins vs indianapolis colts match player stats,Commercial,110000,39,csv,miami dolphins vs indianapolis colts matchup
381,3,3,/nfl/{season}/minnesota-vikings-vs-chargers-match-player-stats-{date},minnesota vikings vs chargers match player stats,Commercial,135000,39,csv,minnesota vikings vs chargers matchup
382,3,3,/nfl/{season}/new-york-jets-vs-bengals-match-player-stats-{date},new york jets vs bengals match player stats,Commercial,135000,39,csv,new york jets vs bengals matchup
383,3,3,/nfl/{season}/oklahoma-city-thunder-vs-pacers-match-player-stats-{date},oklahoma city thunder vs pacers match player stats,Commercial,165000,39,csv,oklahoma city thunder vs pacers matchup
384,3,3,/nfl/{season}/penn-state-score-{date},penn state score,Informational,110000,39,csv,Matchup stats
385,3,3,/nfl/{season}/penn-state-vs-iowa-{date},penn state vs iowa,Informational,60500,39,csv,penn state vs iowa matchup
386,3,3,/nfl/{season}/philadelphia-eagles-vs-dallas-cowboys-match-player-stats-{date},philadelphia eagles vs dallas cowboys match player stats,Commercial,165000,39,csv,philadelphia eagles vs dallas cowboys matchup
387,3,3,/nfl/{season}/pittsburgh-steelers-vs-bengals-match-player-stats-{date},pittsburgh steelers vs bengals match player stats,Commercial,301000,39,csv,pittsburgh steelers vs bengals matchup
388,3,3,/nfl/{season}/sacramento-kings-vs-golden-state-warriors-match-player-stats-{date},sacramento kings vs golden state warriors match player stats,Commercial,60500,39,csv,sacramento kings vs golden state warriors matchup
389,3,3,/nfl/{season}/seattle-mariners-vs-toronto-blue-jays-match-player-stats-{date},seattle mariners vs toronto blue jays match player stats,Commercial,246000,39,csv,seattle mariners vs toronto blue jays matchup
390,3,3,/nfl/{season}/tennessee-titans-vs-texans-match-player-stats-{date},tennessee titans vs texans match player stats,Commercial,90500,39,csv,tennessee titans vs texans matchup
391,3,3,/nfl/{season}/texans-vs-kansas-city-chiefs-match-player-stats-{date},texans vs kansas city chiefs match player stats,Commercial,246000,39,csv,texans vs kansas city chiefs matchup
392,3,3,/nfl/{season}/texas-rangers-vs-new-york-yankees-match-player-stats-{date},texas rangers vs new york yankees match player stats,"Informational, Commercial",60500,39,csv,texas rangers vs new york yankees matchup
393,3,3,/nfl/{season}/49ers-vs-buffalo-bills-match-player-stats-{date},49ers vs buffalo bills match player stats,Commercial,90500,40,csv,49ers vs buffalo bills matchup
394,3,3,/nfl/{season}/49ers-vs-tampa-bay-buccaneers-match-player-stats-{date},49ers vs tampa bay buccaneers match player stats,Commercial,165000,40,csv,49ers vs tampa bay buccaneers matchup
395,3,3,/nfl/{season}/alabama-vs-florida-state-{date},alabama vs florida state,Informational,90500,40,csv,alabama vs florida state matchup
396,3,3,/nfl/{season}/arizona-cardinals-vs-carolina-panthers-match-player-stats-{date},arizona cardinals vs carolina panthers match player stats,Commercial,60500,40,csv,arizona cardinals vs carolina panthers matchup
397,3,3,/nfl/{season}/baltimore-ravens-vs-kansas-city-chiefs-match-player-stats-{date},baltimore ravens vs kansas city chiefs match player stats,Commercial,90500,40,csv,baltimore ravens vs kansas city chiefs matchup
398,3,3,/nfl/{season}/chicago-bears-vs-detroit-lions-match-player-stats-{date},chicago bears vs detroit lions match player stats,Commercial,246000,40,csv,chicago bears vs detroit lions matchup
399,3,3,/nfl/{season}/colts-vs-chargers-match-player-stats-{date},colts vs chargers match player stats,Commercial,165000,40,csv,colts vs chargers matchup
400,3,3,/nfl/{season}/dallas-mavericks-vs-okc-thunder-match-player-stats-{date},dallas mavericks vs okc thunder match player stats,Commercial,60500,40,csv,dallas mavericks vs okc thunder matchup
401,3,3,/nfl/{season}/dodgers-vs-milwaukee-brewers-match-player-stats-{date},dodgers vs milwaukee brewers match player stats,Commercial,110000,40,csv,dodgers vs milwaukee brewers matchup
402,3,3,/nfl/{season}/golden-state-warriors-vs-chicago-bulls-match-player-stats-{date},golden state warriors vs chicago bulls match player stats,Commercial,74000,40,csv,golden state warriors vs chicago bulls matchup
403,3,3,/nfl/{season}/golden-state-warriors-vs-portland-trail-blazers-match-player-stats-{date},golden state warriors vs portland trail blazers match player stats,Commercial,60500,40,csv,golden state warriors vs portland trail blazers matchup
404,3,3,/nfl/{season}/green-bay-packers-vs-seahawks-match-player-stats-{date},green bay packers vs seahawks match player stats,Commercial,74000,40,csv,green bay packers vs seahawks matchup
405,3,3,/nfl/{season}/houston-rockets-vs-oklahoma-city-thunder-match-player-stats-{date},houston rockets vs oklahoma city thunder match player stats,Commercial,201000,40,csv,houston rockets vs oklahoma city thunder matchup
406,3,3,/nfl/{season}/indiana-fever-vs-chicago-sky-match-player-stats-{date},indiana fever vs chicago sky match player stats,Commercial,74000,40,csv,indiana fever vs chicago sky matchup
407,3,3,/nfl/{season}/kansas-city-chiefs-vs-buffalo-bills-match-player-stats-{date},kansas city chiefs vs buffalo bills match player stats,Commercial,135000,40,csv,kansas city chiefs vs buffalo bills matchup
408,3,3,/nfl/{season}/kansas-city-chiefs-vs-los-angeles-chargers-match-player-stats-{date},kansas city chiefs vs los angeles chargers match player stats,Commercial,135000,40,csv,kansas city chiefs vs los angeles chargers matchup
409,3,3,/nfl/{season}/knicks-vs-milwaukee-bucks-match-player-stats-{date},knicks vs milwaukee bucks match player stats,Commercial,60500,40,csv,knicks vs milwaukee bucks matchup
410,3,3,/nfl/{season}/knicks-vs-pacers-match-player-stats-{date},knicks vs pacers match player stats,Commercial,201000,40,csv,knicks vs pacers matchup
411,3,3,/nfl/{season}/la-clippers-vs-golden-state-warriors-match-player-stats-{date},la clippers vs golden state warriors match player stats,Commercial,110000,40,csv,la clippers vs golden state warriors matchup
412,3,3,/nfl/{season}/new-orleans-saints-vs-buffalo-bills-match-player-stats-{date},new orleans saints vs buffalo bills match player stats,Commercial,60500,40,csv,new orleans saints vs buffalo bills matchup
413,3,3,/nfl/{season}/new-york-yankees-vs-red-sox-match-player-stats-{date},new york yankees vs red sox match player stats,Commercial,74000,40,csv,new york yankees vs red sox matchup
414,3,3,/nfl/{season}/ohio-state-vs-penn-state-{date},ohio state vs penn state,Informational,74000,40,csv,ohio state vs penn state matchup
415,3,3,/nfl/{season}/ohio-state-vs-tennessee-{date},ohio state vs tennessee,Informational,74000,40,csv,ohio state vs tennessee matchup
416,3,3,/nfl/{season}/ohio-state-vs-wisconsin-{date},ohio state vs wisconsin,Informational,74000,40,csv,ohio state vs wisconsin matchup
417,3,3,/nfl/{season}/okc-thunder-vs-denver-nuggets-match-player-stats-{date},okc thunder vs denver nuggets match player stats,Commercial,165000,40,csv,okc thunder vs denver nuggets matchup
418,3,3,/nfl/{season}/okc-thunder-vs-memphis-grizzlies-match-player-stats-{date},okc thunder vs memphis grizzlies match player stats,Commercial,135000,40,csv,okc thunder vs memphis grizzlies matchup
419,3,3,/nfl/{season}/oklahoma-city-thunder-vs-denver-nuggets-match-player-stats-{date},oklahoma city thunder vs denver nuggets match player stats,Commercial,135000,40,csv,oklahoma city thunder vs denver nuggets matchup
420,3,3,/nfl/{season}/orlando-magic-vs-boston-celtics-match-player-stats-{date},orlando magic vs boston celtics match player stats,Commercial,90500,40,csv,orlando magic vs boston celtics matchup
421,3,3,/nfl/{season}/seahawks-vs-pittsburgh-steelers-match-player-stats-{date},seahawks vs pittsburgh steelers match player stats,Commercial,90500,40,csv,seahawks vs pittsburgh steelers matchup
422,3,3,/nfl/{season}/washington-commanders-vs-chargers-match-player-stats-{date},washington commanders vs chargers match player stats,Commercial,110000,40,csv,washington commanders vs chargers matchup
423,3,3,/nfl/{season}/76ers-vs-boston-celtics-match-player-stats-{date},76ers vs boston celtics match player stats,Commercial,110000,41,csv,76ers vs boston celtics matchup
424,3,3,/nfl/{season}/atlanta-falcons-vs-washington-commanders-match-player-stats-{date},atlanta falcons vs washington commanders match player stats,Commercial,90500,41,csv,atlanta falcons vs washington commanders matchup
425,3,3,/nfl/{season}/bengals-vs-denver-broncos-match-player-stats-{date},bengals vs denver broncos match player stats,Commercial,110000,41,csv,bengals vs denver broncos matchup
426,3,3,/nfl/{season}/celtics-vs-76ers-match-player-stats-{date},celtics vs 76ers match player stats,Commercial,74000,41,csv,celtics vs 76ers matchup
427,3,3,/nfl/{season}/denver-broncos-vs-buffalo-bills-match-player-stats-{date},denver broncos vs buffalo bills match player stats,Commercial,135000,41,csv,denver broncos vs buffalo bills matchup
428,3,3,/nfl/{season}/denver-nuggets-vs-clippers-match-player-stats-{date},denver nuggets vs clippers match player stats,Commercial,110000,41,csv,denver nuggets vs clippers matchup
429,3,3,/nfl/{season}/dodgers-vs-toronto-blue-jays-match-player-stats-{date},dodgers vs toronto blue jays match player stats,Commercial,201000,41,csv,dodgers vs toronto blue jays matchup
430,3,3,/nfl/{season}/kansas-city-chiefs-vs-philadelphia-eagles-match-player-stats-{date},kansas city chiefs vs philadelphia eagles match player stats,Commercial,450000,41,csv,kansas city chiefs vs philadelphia eagles matchup
431,3,3,/nfl/{season}/kansas-city-chiefs-vs-steelers-match-player-stats-{date},kansas city chiefs vs steelers match player stats,Commercial,135000,41,csv,kansas city chiefs vs steelers matchup
432,3,3,/nfl/{season}/las-vegas-raiders-vs-colts-match-player-stats-{date},las vegas raiders vs colts match player stats,Commercial,74000,41,csv,las vegas raiders vs colts matchup
433,3,3,/nfl/{season}/los-angeles-rams-vs-philadelphia-eagles-match-player-stats-{date},los angeles rams vs philadelphia eagles match player stats,Commercial,301000,41,csv,los angeles rams vs philadelphia eagles matchup
434,3,3,/nfl/{season}/memphis-grizzlies-vs-golden-state-warriors-match-player-stats-{date},memphis grizzlies vs golden state warriors match player stats,Commercial,165000,41,csv,memphis grizzlies vs golden state warriors matchup
435,3,3,/nfl/{season}/milwaukee-brewers-vs-dodgers-match-player-stats-{date},milwaukee brewers vs dodgers match player stats,Commercial,110000,41,csv,milwaukee brewers vs dodgers matchup
436,3,3,/nfl/{season}/milwaukee-bucks-vs-cleveland-cavaliers-match-player-stats-{date},milwaukee bucks vs cleveland cavaliers match player stats,Commercial,74000,41,csv,milwaukee bucks vs cleveland cavaliers matchup
437,3,3,/nfl/{season}/ohio-state-vs-illinois-{date},ohio state vs illinois,Informational,74000,41,csv,ohio state vs illinois matchup
438,3,3,/nfl/{season}/padres-vs-dodgers-match-player-stats-{date},padres vs dodgers match player stats,Commercial,90500,41,csv,padres vs dodgers matchup
439,3,3,/nfl/{season}/red-sox-vs-new-york-yankees-match-player-stats-{date},red sox vs new york yankees match player stats,Commercial,165000,41,csv,red sox vs new york yankees matchup
440,3,3,/nfl/{season}/san-antonio-spurs-vs-dallas-mavericks-match-player-stats-{date},san antonio spurs vs dallas mavericks match player stats,Commercial,165000,41,csv,san antonio spurs vs dallas mavericks matchup
441,3,3,/nfl/{season}/tampa-bay-buccaneers-vs-dallas-cowboys-match-player-stats-{date},tampa bay buccaneers vs dallas cowboys match player stats,Commercial,90500,41,csv,tampa bay buccaneers vs dallas cowboys matchup
442,3,3,/nfl/{season}/timberwolves-vs-golden-state-warriors-match-player-stats-{date},timberwolves vs golden state warriors match player stats,Commercial,201000,41,csv,timberwolves vs golden state warriors matchup
443,3,3,/nfl/{season}/cleveland-cavaliers-vs-miami-heat-match-player-stats-{date},cleveland cavaliers vs miami heat match player stats,Commercial,90500,42,csv,cleveland cavaliers vs miami heat matchup
444,3,3,/nfl/{season}/cleveland-cavaliers-vs-pacers-match-player-stats-{date},cleveland cavaliers vs pacers match player stats,Commercial,201000,42,csv,cleveland cavaliers vs pacers matchup
445,3,3,/nfl/{season}/connecticut-sun-vs-indiana-fever-match-player-stats-{date},connecticut sun vs indiana fever match player stats,Commercial,60500,42,csv,connecticut sun vs indiana fever matchup
446,3,3,/nfl/{season}/golden-state-warriors-vs-memphis-grizzlies-match-player-stats-{date},golden state warriors vs memphis grizzlies match player stats,Commercial,110000,42,csv,golden state warriors vs memphis grizzlies matchup
447,3,3,/nfl/{season}/indiana-fever-vs-minnesota-lynx-match-player-stats-{date},indiana fever vs minnesota lynx match player stats,Commercial,60500,42,csv,indiana fever vs minnesota lynx matchup
448,3,3,/nfl/{season}/iowa-state-womens-basketball-{date},iowa state women's basketball,Informational,60500,42,csv,Matchup stats
449,3,3,/nfl/{season}/la-clippers-vs-new-orleans-pelicans-match-player-stats-{date},la clippers vs new orleans pelicans match player stats,Commercial,74000,42,csv,la clippers vs new orleans pelicans matchup
450,3,3,/nfl/{season}/las-vegas-raiders-vs-new-england-patriots-match-player-stats-{date},las vegas raiders vs new england patriots match player stats,Commercial,110000,42,csv,las vegas raiders vs new england patriots matchup
451,3,3,/nfl/{season}/miami-heat-vs-cleveland-cavaliers-match-player-stats-{date},miami heat vs cleveland cavaliers match player stats,Commercial,90500,42,csv,miami heat vs cleveland cavaliers matchup
452,3,3,/nfl/{season}/philadelphia-eagles-vs-kansas-city-chiefs-match-player-stats-{date},philadelphia eagles vs kansas city chiefs match player stats,Commercial,135000,42,csv,philadelphia eagles vs kansas city chiefs matchup
453,3,3,/nfl/{season}/stater-bros-{date},stater bros,Navigational,201000,42,csv,Matchup stats
454,3,3,/nfl/{season}/toronto-blue-jays-vs-dodgers-match-player-stats-{date},toronto blue jays vs dodgers match player stats,Commercial,368000,42,csv,toronto blue jays vs dodgers matchup
455,3,3,/nfl/{season}/washington-commanders-vs-green-bay-packers-match-player-stats-{date},washington commanders vs green bay packers match player stats,Commercial,110000,42,csv,washington commanders vs green bay packers matchup
456,3,3,/nfl/{season}/charlotte-hornets-vs-76ers-match-player-stats-{date},charlotte hornets vs 76ers match player stats,Commercial,135000,43,csv,charlotte hornets vs 76ers matchup
457,3,3,/nfl/{season}/dallas-mavericks-vs-lakers-match-player-stats-{date},dallas mavericks vs lakers match player stats,Commercial,201000,43,csv,dallas mavericks vs lakers matchup
458,3,3,/nfl/{season}/dallas-wings-vs-indiana-fever-match-player-stats-{date},dallas wings vs indiana fever match player stats,Commercial,60500,43,csv,dallas wings vs indiana fever matchup
459,3,3,/nfl/{season}/denver-nuggets-vs-okc-thunder-match-player-stats-{date},denver nuggets vs okc thunder match player stats,Commercial,301000,43,csv,denver nuggets vs okc thunder matchup
460,3,3,/nfl/{season}/golden-state-warriors-vs-lakers-match-player-stats-{date},golden state warriors vs lakers match player stats,Commercial,368000,43,csv,golden state warriors vs lakers matchup
461,3,3,/nfl/{season}/green-bay-packers-vs-philadelphia-eagles-match-player-stats-{date},green bay packers vs philadelphia eagles match player stats,Commercial,165000,43,csv,green bay packers vs philadelphia eagles matchup
462,3,3,/nfl/{season}/knicks-vs-lakers-match-player-stats-{date},knicks vs lakers match player stats,Commercial,90500,43,csv,knicks vs lakers matchup
463,3,3,/nfl/{season}/lakers-vs-la-clippers-match-player-stats-{date},lakers vs la clippers match player stats,Commercial,90500,43,csv,lakers vs la clippers matchup
464,3,3,/nfl/{season}/mississippi-state-basketball-{date},mississippi state basketball,Informational,74000,43,csv,Matchup stats
465,3,3,/nfl/{season}/texas-vs-arizona-state-{date},texas vs arizona state,Informational,110000,43,csv,texas vs arizona state matchup
466,3,3,/nfl/{season}/chicago-bears-vs-las-vegas-raiders-match-player-stats-{date},chicago bears vs las vegas raiders match player stats,Commercial,74000,44,csv,chicago bears vs las vegas raiders matchup
467,3,3,/nfl/{season}/chicago-sky-vs-indiana-fever-match-player-stats-{date},chicago sky vs indiana fever match player stats,Commercial,90500,44,csv,chicago sky vs indiana fever matchup
468,3,3,/nfl/{season}/cincinnati-reds-vs-dodgers-match-player-stats-{date},cincinnati reds vs dodgers match player stats,Commercial,90500,44,csv,cincinnati reds vs dodgers matchup
469,3,3,/nfl/{season}/cleveland-cavaliers-vs-la-clippers-match-player-stats-{date},cleveland cavaliers vs la clippers match player stats,Commercial,60500,44,csv,cleveland cavaliers vs la clippers matchup
470,3,3,/nfl/{season}/dallas-mavericks-vs-celtics-match-player-stats-{date},dallas mavericks vs celtics match player stats,Commercial,74000,44,csv,dallas mavericks vs celtics matchup
471,3,3,/nfl/{season}/detroit-lions-vs-49ers-match-player-stats-{date},detroit lions vs 49ers match player stats,Commercial,135000,44,csv,detroit lions vs 49ers matchup
472,3,3,/nfl/{season}/indiana-fever-vs-seattle-storm-match-player-stats-{date},indiana fever vs seattle storm match player stats,Commercial,60500,44,csv,indiana fever vs seattle storm matchup
473,3,3,/nfl/{season}/indiana-pacers-vs-oklahoma-city-thunder-match-player-stats-{date},indiana pacers vs oklahoma city thunder match player stats,Commercial,368000,44,csv,indiana pacers vs oklahoma city thunder matchup
474,3,3,/nfl/{season}/kansas-city-chiefs-vs-philadelphia-eagles-stats-{date},kansas city chiefs vs philadelphia eagles stats,Commercial,74000,44,csv,kansas city chiefs vs philadelphia eagles stats matchup
475,3,3,/nfl/{season}/lakers-vs-okc-thunder-match-player-stats-{date},lakers vs okc thunder match player stats,Commercial,135000,44,csv,lakers vs okc thunder matchup
476,3,3,/nfl/{season}/las-vegas-aces-vs-indiana-fever-match-player-stats-{date},las vegas aces vs indiana fever match player stats,Commercial,90500,44,csv,las vegas aces vs indiana fever matchup
477,3,3,/nfl/{season}/los-angeles-chargers-vs-new-york-giants-match-player-stats-{date},los angeles chargers vs new york giants match player stats,Commercial,90500,44,csv,los angeles chargers vs new york giants matchup
478,3,3,/nfl/{season}/tampa-bay-buccaneers-vs-seahawks-match-player-stats-{date},tampa bay buccaneers vs seahawks match player stats,Commercial,110000,44,csv,tampa bay buccaneers vs seahawks matchup
479,3,3,/nfl/{season}/tennessee-titans-vs-denver-broncos-match-player-stats-{date},tennessee titans vs denver broncos match player stats,Commercial,74000,44,csv,tennessee titans vs denver broncos matchup
480,3,3,/nfl/{season}/dallas-mavericks-vs-sacramento-kings-match-player-stats-{date},dallas mavericks vs sacramento kings match player stats,Commercial,74000,45,csv,dallas mavericks vs sacramento kings matchup
481,3,3,/nfl/{season}/detroit-lions-vs-chicago-bears-match-player-stats-{date},detroit lions vs chicago bears match player stats,Commercial,90500,45,csv,detroit lions vs chicago bears matchup
482,3,3,/nfl/{season}/dodgers-vs-phillies-match-player-stats-{date},dodgers vs phillies match player stats,Commercial,368000,45,csv,dodgers vs phillies matchup
483,3,3,/nfl/{season}/knicks-vs-boston-celtics-match-player-stats-{date},knicks vs boston celtics match player stats,Commercial,201000,45,csv,knicks vs boston celtics matchup
484,3,3,/nfl/{season}/lakers-vs-boston-celtics-match-player-stats-{date},lakers vs boston celtics match player stats,Commercial,90500,45,csv,lakers vs boston celtics matchup
485,3,3,/nfl/{season}/lakers-vs-phoenix-suns-match-player-stats-{date},lakers vs phoenix suns match player stats,"Informational, Commercial",60500,45,csv,lakers vs phoenix suns matchup
486,3,3,/nfl/{season}/miami-dolphins-vs-carolina-panthers-match-player-stats-{date},miami dolphins vs carolina panthers match player stats,Commercial,60500,45,csv,miami dolphins vs carolina panthers matchup
487,3,3,/nfl/{season}/milwaukee-bucks-vs-lakers-match-player-stats-{date},milwaukee bucks vs lakers match player stats,Commercial,60500,45,csv,milwaukee bucks vs lakers matchup
488,3,3,/nfl/{season}/minnesota-timberwolves-vs-oklahoma-city-thunder-match-player-stats-{date},minnesota timberwolves vs oklahoma city thunder match player stats,Commercial,135000,45,csv,minnesota timberwolves vs oklahoma city thunder matchup
489,3,3,/nfl/{season}/toronto-blue-jays-vs-new-york-yankees-match-player-stats-{date},toronto blue jays vs new york yankees match player stats,Commercial,90500,45,csv,toronto blue jays vs new york yankees matchup
490,3,3,/nfl/{season}/utah-jazz-vs-lakers-match-player-stats-{date},utah jazz vs lakers match player stats,Commercial,165000,45,csv,utah jazz vs lakers matchup
491,3,3,/nfl/{season}/bengals-vs-green-bay-packers-match-player-stats-{date},bengals vs green bay packers match player stats,Commercial,246000,46,csv,bengals vs green bay packers matchup
492,3,3,/nfl/{season}/detroit-tigers-vs-seattle-mariners-match-player-stats-{date},detroit tigers vs seattle mariners match player stats,Commercial,201000,46,csv,detroit tigers vs seattle mariners matchup
493,3,3,/nfl/{season}/green-bay-packers-vs-dallas-cowboys-match-player-stats-{date},green bay packers vs dallas cowboys match player stats,Commercial,135000,46,csv,green bay packers vs dallas cowboys matchup
494,3,3,/nfl/{season}/indiana-fever-vs-las-vegas-aces-match-player-stats-{date},indiana fever vs las vegas aces match player stats,Commercial,110000,46,csv,indiana fever vs las vegas aces matchup
495,3,3,/nfl/{season}/jacksonville-jaguars-vs-bengals-match-player-stats-{date},jacksonville jaguars vs bengals match player stats,Commercial,90500,46,csv,jacksonville jaguars vs bengals matchup
496,3,3,/nfl/{season}/lakers-vs-dallas-mavericks-match-player-stats-{date},lakers vs dallas mavericks match player stats,Commercial,165000,46,csv,lakers vs dallas mavericks matchup
497,3,3,/nfl/{season}/lakers-vs-knicks-match-player-stats-{date},lakers vs knicks match player stats,Commercial,74000,46,csv,lakers vs knicks matchup
498,3,3,/nfl/{season}/lakers-vs-pacers-match-player-stats-{date},lakers vs pacers match player stats,Commercial,74000,46,csv,lakers vs pacers matchup
499,3,3,/nfl/{season}/minnesota-vikings-vs-los-angeles-rams-match-player-stats-{date},minnesota vikings vs los angeles rams match player stats,Commercial,165000,46,csv,minnesota vikings vs los angeles rams matchup
500,3,3,/nfl/{season}/portland-trail-blazers-vs-lakers-match-player-stats-{date},portland trail blazers vs lakers match player stats,Commercial,90500,46,csv,portland trail blazers vs lakers matchup
501,3,3,/nfl/{season}/watkins-glen-state-park-{date},watkins glen state park,Informational,74000,46,csv,Matchup stats
502,3,3,/nfl/{season}/altard-state-{date},altar'd state,"Navigational, Commercial",301000,47,csv,Matchup stats
503,3,3,/nfl/{season}/altard-state-{date},altard state,"Navigational, Commercial",165000,47,csv,Matchup stats
504,3,3,/nfl/{season}/detroit-lions-vs-baltimore-ravens-match-player-stats-{date},detroit lions vs baltimore ravens match player stats,Commercial,135000,47,csv,detroit lions vs baltimore ravens matchup
505,3,3,/nfl/{season}/indiana-fever-vs-atlanta-dream-match-player-stats-{date},indiana fever vs atlanta dream match player stats,Commercial,90500,47,csv,indiana fever vs atlanta dream matchup
506,3,3,/nfl/{season}/lakers-vs-golden-state-warriors-match-player-stats-{date},lakers vs golden state warriors match player stats,Commercial,301000,47,csv,lakers vs golden state warriors matchup
507,3,3,/nfl/{season}/pacers-vs-milwaukee-bucks-match-player-stats-{date},pacers vs milwaukee bucks match player stats,Commercial,165000,47,csv,pacers vs milwaukee bucks matchup
508,3,3,/nfl/{season}/penn-state-vs-notre-dame-{date},penn state vs notre dame,"Informational, Transactional",165000,47,csv,penn state vs notre dame matchup
509,3,3,/nfl/{season}/penn-state-vs-oregon-{date},penn state vs oregon,Informational,135000,47,csv,penn state vs oregon matchup
510,3,3,/nfl/{season}/san-antonio-spurs-vs-memphis-grizzlies-match-player-stats-{date},san antonio spurs vs memphis grizzlies match player stats,Commercial,60500,47,csv,san antonio spurs vs memphis grizzlies matchup
511,3,3,/nfl/{season}/california-secretary-of-state-business-search-{date},california secretary of state business search,"Informational, Navigational",60500,48,csv,Matchup stats
512,3,3,/nfl/{season}/charlotte-hornets-vs-lakers-match-player-stats-{date},charlotte hornets vs lakers match player stats,Commercial,90500,48,csv,charlotte hornets vs lakers matchup
513,3,3,/nfl/{season}/clippers-vs-denver-nuggets-match-player-stats-{date},clippers vs denver nuggets match player stats,Commercial,246000,48,csv,clippers vs denver nuggets matchup
514,3,3,/nfl/{season}/denver-nuggets-vs-oklahoma-city-thunder-match-player-stats-{date},denver nuggets vs oklahoma city thunder match player stats,Commercial,201000,48,csv,denver nuggets vs oklahoma city thunder matchup
515,3,3,/nfl/{season}/jakob-poeltl-stats-{date},jakob poeltl stats,Informational,60500,48,csv,Matchup stats
516,3,3,/nfl/{season}/montana-state-football-{date},montana state football,Informational,110000,48,csv,Matchup stats
517,3,3,/nfl/{season}/notre-dame-vs-penn-state-{date},notre dame vs penn state,"Informational, Transactional",201000,48,csv,notre dame vs penn state matchup
518,3,3,/nfl/{season}/ohio-state-football-schedule-{date},ohio state football schedule,Informational,368000,48,csv,Matchup stats
